name,threshold,best.model.step,interpolation.last,extrapolation.last,interpolation.step.solved,extrapolation.step.solved,sparse.error.max,solved,model,operation,seed,size
nac-nac-n_op-squared_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s96_h2_z2_lr-adam-0.00100-0.0,0.159473806098301,4791,1.1552319483598694e-4,0.033997658640146255,1004000,3273000,0.027424687519669533,TRUE,$\mathrm{NAC}_{\bullet}$,$z^2$,96,5001
nac-nac-n_op-squared_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s97_h2_z2_lr-adam-0.00100-0.0,0.159473806098301,4935,3.296845534350723e-5,0.009254724718630314,593000,2593000,0.03577180951833725,TRUE,$\mathrm{NAC}_{\bullet}$,$z^2$,97,5001
nac-nac-n_op-squared_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s98_h2_z2_lr-adam-0.00100-0.0,0.159473806098301,4965,2.0841494006162975e-6,0.011615321971476078,2846000,2853000,0.037364549934864044,TRUE,$\mathrm{NAC}_{\bullet}$,$z^2$,98,5001
nac-nac-n_op-squared_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s99_h2_z2_lr-adam-0.00100-0.0,0.159473806098301,4945,6.769189440092305e-6,0.0019449489191174507,186000,1886000,0.028688481077551842,TRUE,$\mathrm{NAC}_{\bullet}$,$z^2$,99,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s0_h2_z2,1.38437045113029e-8,20,1.6217026710510254,27.87086296081543,NA,NA,0.3231641352176666,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,0,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s1_h2_z2,1.38437045113029e-8,1910,1.3864222764968872,53.73610305786133,NA,NA,0.4982185959815979,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,1,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s10_h2_z2,1.38437045113029e-8,3267,1.2238059043884277,73.0521011352539,NA,NA,0.37456652522087097,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,10,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s11_h2_z2,1.38437045113029e-8,3188,1.9608815908432007,33.64134216308594,NA,NA,0.4885178208351135,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,11,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s12_h2_z2,1.38437045113029e-8,3301,1.2532844543457031,76.49503326416016,NA,NA,0.34837257862091064,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,12,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s13_h2_z2,1.38437045113029e-8,4405,1.4350180625915527,76.00944519042969,NA,NA,0.22930359840393066,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,13,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s14_h2_z2,1.38437045113029e-8,3155,1.4084641933441162,39.94489669799805,NA,NA,0.22664183378219604,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,14,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s15_h2_z2,1.38437045113029e-8,414,1.9387117624282837,33.15153884887695,NA,NA,0.4951016902923584,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,15,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s16_h2_z2,1.38437045113029e-8,488,1.988317608833313,36.987552642822266,NA,NA,0.49647343158721924,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,16,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s17_h2_z2,1.38437045113029e-8,2267,1.215733289718628,75.539642333984375,NA,NA,0.49954769015312195,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,17,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s18_h2_z2,1.38437045113029e-8,127,1.4518471956253052,31.609832763671875,NA,NA,0.2908579707145691,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,18,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s19_h2_z2,1.38437045113029e-8,1301,1.3428932428359985,107.3863296508789,NA,NA,0.4985322952270508,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,19,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s2_h2_z2,1.38437045113029e-8,395,1.4566189050674438,105.50396728515625,NA,NA,0.29238301515579224,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,2,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s20_h2_z2,1.38437045113029e-8,1783,1.396378755569458,41.50688552856445,NA,NA,0.2328026294708252,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,20,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s21_h2_z2,1.38437045113029e-8,2465,1.2237709760665894,72.553863525390625,NA,NA,0.13082022964954376,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,21,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s22_h2_z2,1.38437045113029e-8,62,1.4612154960632324,33.48065948486328,NA,NA,0.495491087436676,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,22,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s23_h2_z2,1.38437045113029e-8,965,1.407403588294983,52.02424240112305,NA,NA,0.23043322563171387,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,23,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s24_h2_z2,1.38437045113029e-8,161,1.3840489387512207,129.5443878173828,NA,NA,0.4976109564304352,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,24,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s25_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4977,1.3466659784317017,117.12979125976562,NA,NA,0.4990708827972412,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,25,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s26_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1666,1.8697509765625,34.90544509887695,NA,NA,0.49378156661987305,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,26,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s27_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,935,1.8708990812301636,34.22779846191406,NA,NA,0.49444034695625305,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,27,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s28_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3102,1.3492212295532227,440.5628662109375,NA,NA,0.4999203681945801,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,28,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s29_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,192,1.2225306034088135,78.90898132324219,NA,NA,0.3504416346549988,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,29,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s3_h2_z2,1.38437045113029e-8,1888,1.4071756601333618,89.47139739990234,NA,NA,0.4990665018558502,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,3,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s30_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3593,1.2167292833328247,77.292816162109375,NA,NA,0.34799689054489136,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,30,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s31_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1058,1.2479374408721924,78.86597442626953,NA,NA,0.3472977876663208,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,31,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s32_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,954,1.2127577066421509,75.26133728027344,NA,NA,0.3909904956817627,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,32,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s33_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1168,1.644657015800476,27.339113235473633,NA,NA,0.4524073004722595,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,33,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s34_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1174,1.3647480010986328,1242.188232421875,NA,NA,0.4990960359573364,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,34,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s35_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1153,1.3878798484802246,46.17953109741211,NA,NA,0.49781936407089233,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,35,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s36_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3347,1.3618662357330322,43.516014099121094,NA,NA,0.49984750151634216,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,36,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s37_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1749,1.2393443584442139,76.80133056640625,NA,NA,0.408448725938797,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,37,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s38_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2888,1.360776662826538,175.58984375,NA,NA,0.4983576834201813,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,38,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s39_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,431,1.4268466234207153,125.81922149658203,NA,NA,0.30846208333969116,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,39,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s4_h2_z2,1.38437045113029e-8,1580,1.4045748710632324,10692.958984375,NA,NA,0.19810044765472412,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,4,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s40_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2294,1.5273901224136353,28.632993698120117,NA,NA,0.47584259510040283,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,40,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s41_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2015,1.3679829835891724,92.7969970703125,NA,NA,0.49920445680618286,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,41,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s42_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,907,1.2313196659088135,76.11518859863281,NA,NA,0.12008416652679443,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,42,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s43_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,726,1.1981595754623413,76.14942932128906,NA,NA,0.4146926999092102,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,43,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s44_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1503,1.4144915342330933,51.81654739379883,NA,NA,0.23762750625610352,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,44,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s45_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2198,1.2533279657363892,77.45802307128906,NA,NA,0.21697592735290527,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,45,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s46_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4614,1.4412626028060913,48.86299133300781,NA,NA,0.23907652497291565,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,46,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s47_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3573,1.2062617540359497,73.96711730957031,NA,NA,0.46877992153167725,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,47,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s48_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,5001,1.3667584657669067,38.42890548706055,NA,NA,0.4884002208709717,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,48,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s49_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4683,1.249074101448059,76.90129089355469,NA,NA,0.36672165989875793,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,49,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s5_h2_z2,1.38437045113029e-8,840,1.2152643203735352,76.02082824707031,NA,NA,0.41946738958358765,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,5,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s50_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1955,1.3811463117599487,20116.091796875,NA,NA,0.4948005676269531,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,50,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s51_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2721,1.3878499269485474,7170.37255859375,NA,NA,0.4978053569793701,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,51,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s52_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3256,1.2420194149017334,74.21013641357422,NA,NA,0.12331186234951019,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,52,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s53_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3099,1.2186291217803955,76.86029052734375,NA,NA,0.3812229335308075,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,53,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s54_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4306,1.6279752254486084,28.12169647216797,NA,NA,0.4783409535884857,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,54,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s55_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1035,1.252934455871582,76.2113265991211,NA,NA,0.396991491317749,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,55,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s56_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,815,1.2225924730300903,78.30712890625,NA,NA,0.36001938581466675,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,56,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s57_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2772,1.4662572145462036,348.11865234375,NA,NA,0.45148664712905884,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,57,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s58_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3941,1.2152241468429565,76.4334945678711,NA,NA,0.39526253938674927,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,58,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s59_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2745,1.4127672910690308,95.40693664550781,NA,NA,0.23756825923919678,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,59,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s6_h2_z2,1.38437045113029e-8,4999,1.4293261766433716,85.0750732421875,NA,NA,0.40188223123550415,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,6,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s60_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2545,1.2531570196151733,76.20023345947266,NA,NA,0.45493024587631226,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,60,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s61_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4312,1.3741363286972046,262.8455505371094,NA,NA,0.498331755399704,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,61,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s62_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,644,1.4358229637145996,35.989559173583984,NA,NA,0.23169028759002686,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,62,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s63_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,668,1.2150260210037231,77.0128173828125,NA,NA,0.34926706552505493,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,63,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s64_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,475,1.3743367195129395,54.64607238769531,NA,NA,0.24318328499794006,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,64,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s65_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2240,1.2105460166931152,75.9230728149414,NA,NA,0.11978381127119064,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,65,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s66_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,210,1.2366704940795898,80.263824462890625,NA,NA,0.3513432741165161,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,66,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s67_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1879,1.1920109987258911,75.02064514160156,NA,NA,0.37329915165901184,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,67,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s68_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1285,1.2443487644195557,75.96772003173828,NA,NA,0.4546801447868347,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,68,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s69_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2284,1.244964838027954,73.6698989868164,NA,NA,0.49992579221725464,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,69,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s7_h2_z2,1.38437045113029e-8,4200,1.5091948509216309,27.874094009399414,NA,NA,0.49496132135391235,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,7,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s70_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2876,1.427161693572998,55.170467376708984,NA,NA,0.24310708045959473,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,70,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s71_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,1858,1.38616943359375,479.4873352050781,NA,NA,0.4986414313316345,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,71,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s72_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,241,1.2207244634628296,76.359283447265625,NA,NA,0.36985471844673157,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,72,5001
nac-nac-n_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s73_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2216,1.3761259317398071,11549.373046875,NA,NA,0.496762216091156,FALSE,$\mathrm{NAC}_{\bullet}$,$\bm{-}$,73,5001
