Wall time,Step,Value
1556372861.693465,72299,5.184579372406006
1556372861.905449,72401,4.52545166015625
1556372861.910495,72404,4.684690475463867
1556372861.983113,72444,4.543910026550293
1556372862.182158,72558,5.577645778656006
1556372862.494763,72723,4.679934501647949
1556372862.784686,72873,4.6130828857421875
1556372862.912967,72948,5.735947132110596
1556372863.0296268,73009,4.63385009765625
1556372863.360665,73179,5.500661849975586
1556372863.624445,73318,4.779414653778076
1556372864.429846,73748,4.751089572906494
1556372864.5126212,73789,4.193108081817627
1556372864.5252962,73794,5.175272464752197
1556372864.624183,73841,4.642951011657715
1556372864.754836,73901,4.199308395385742
1556372864.802148,73924,6.1016845703125
1556372864.9570959,74011,4.892995834350586
1556372865.340807,74187,3.665344476699829
1556372865.352732,74194,4.9780449867248535
1556372866.697325,74865,4.501270771026611
1556372866.7799308,74901,5.523860931396484
1556372867.252513,75140,4.816850662231445
1556372867.3077838,75171,5.839357852935791
1556372867.885612,75469,5.816178321838379
1556372867.934017,75487,4.338550090789795
1556372868.1114519,75567,5.124674320220947
1556372868.245006,75629,5.203585147857666
1556372868.3907928,75697,4.746341705322266
1556372868.8297348,75928,4.69450044631958
1556372868.835232,75930,5.4770426750183105
1556372869.062631,76056,4.464390754699707
1556372869.1562939,76099,4.151381015777588
1556372869.4017742,76218,5.381050109863281
1556372869.826423,76431,5.833131790161133
1556372869.915107,76482,5.536247730255127
1556372870.201081,76626,4.0522003173828125
1556372870.302645,76673,5.038432598114014
1556372870.370532,76705,4.917468547821045
1556372870.521465,76790,4.59216833114624
1556372870.739826,76906,4.6037211418151855
1556372870.753458,76913,4.824500560760498
1556372870.776683,76924,4.915270805358887
1556372871.068556,77073,3.7465627193450928
1556372871.319811,77198,4.927739143371582
1556372871.569639,77324,4.711442470550537
1556372871.8345542,77460,5.577402114868164
1556372871.970034,77530,4.751155853271484
1556372872.1777012,77643,5.284873962402344
1556372872.45397,77802,4.518310546875
1556372872.655433,77901,5.2796525955200195
1556372873.016851,78093,3.9792585372924805
1556372873.088514,78135,4.649355411529541
1556372873.212566,78208,5.535038471221924
1556372873.3120918,78265,4.789592266082764
1556372874.1941388,78775,4.797125339508057
1556372874.3092532,78843,5.11114501953125
1556372874.4390988,78920,5.304133415222168
1556372874.461217,78934,5.932106971740723
1556372874.526829,78973,4.889886856079102
1556372874.582103,79005,5.1630473136901855
1556372874.772129,79116,4.7572760581970215
1556372875.100845,79309,5.916370391845703
1556372875.221267,79378,4.569383144378662
1556372875.30877,79418,6.284125804901123
1556372875.6420732,79597,4.239835262298584
1556372875.69061,79620,5.831052303314209
1556372875.83825,79696,4.525086879730225
1556372876.070087,79812,4.753727912902832
1556372876.119732,79837,4.901381015777588
1556372876.411602,79968,4.640539169311523
1556372876.424907,79975,4.896946907043457
1556372876.464672,79998,5.609418869018555
1556372876.529547,80031,4.58570671081543
1556372876.5357969,80035,5.581849575042725
1556372876.654955,80100,4.341344833374023
1556372876.767641,80165,4.650406360626221
1556372877.0987048,80351,4.727116584777832
1556372877.166413,80390,4.143347263336182
1556372877.198004,80406,5.198329448699951
1556372877.446947,80550,5.095466613769531
1556372877.4910989,80576,4.984155178070068
1556372877.555584,80613,3.5781965255737305
1556372877.928725,80826,5.215500354766846
1556372878.001813,80865,4.696307182312012
1556372878.0047512,80867,6.130675792694092
1556372878.1580229,80946,4.4687981605529785
1556372878.247046,80996,3.750087022781372
1556372878.282329,81015,5.132979393005371
1556372878.4828758,81117,5.7033162117004395
1556372879.049817,81381,5.351731777191162
1556372879.256953,81494,4.983144760131836
1556372879.322731,81529,4.2957072257995605
1556372880.175742,81952,4.628116130828857
1556372880.433837,82080,6.015766620635986
1556372880.8088791,82250,5.232300758361816
1556372881.186877,82431,5.4845757484436035
1556372881.3060632,82487,4.55608606338501
1556372881.387351,82526,3.9542458057403564
1556372881.6348212,82648,5.335440158843994
1556372881.70609,82689,5.514100074768066
1556372881.7890828,82736,4.569386005401611
1556372881.855343,82770,4.614866256713867
1556372882.0004768,82831,4.026488304138184
1556372882.044727,82849,5.24748420715332
1556372882.1976058,82924,5.570734977722168
1556372882.510735,83075,4.022225379943848
1556372882.61311,83127,4.6819329261779785
1556372882.866355,83267,5.1792311668396
1556372883.3299332,83510,5.248702049255371
1556372883.811679,83762,6.011880397796631
1556372884.149725,83923,6.185693740844727
1556372884.2523782,83971,5.777342319488525
1556372884.622623,84165,5.103789329528809
1556372884.683498,84197,5.74439001083374
1556372884.701696,84205,5.3782572746276855
1556372884.805593,84255,5.096286296844482
1556372885.095566,84394,4.806886196136475
1556372885.124307,84409,5.205297470092773
1556372885.2540128,84475,4.594533443450928
1556372885.516885,84601,4.998256683349609
1556372885.663401,84686,4.912345886230469
1556372885.7587972,84740,5.007625102996826
1556372885.911318,84818,5.433455944061279
1556372886.203731,84960,5.549698829650879
1556372886.328141,85020,4.22044563293457
1556372886.378737,85036,4.519736289978027
1556372886.4061801,85052,4.779682636260986
1556372886.473382,85089,4.722833633422852
1556372886.6241071,85169,4.360598087310791
1556372886.768888,85243,4.65829610824585
1556372886.938194,85320,4.4527764320373535
1556372887.347892,85508,5.007538318634033
1556372887.4060879,85539,5.610315322875977
1556372887.466837,85572,5.3196868896484375
1556372887.5880268,85636,5.187731742858887
1556372887.6675851,85675,4.092623233795166
1556372887.692652,85686,4.647678375244141
1556372887.7965262,85749,5.426257610321045
1556372888.1982799,85985,5.082396030426025
1556372888.256552,86014,4.347233295440674
1556372888.37451,86081,4.369862079620361
1556372889.064596,86452,4.542003154754639
1556372889.356708,86607,6.140091419219971
1556372889.420834,86642,5.13416051864624
1556372889.433814,86649,4.943978309631348
1556372889.667039,86780,5.764516353607178
1556372889.69388,86793,5.282228946685791
1556372889.775394,86839,4.688273906707764
1556372889.81762,86865,4.760002136230469
1556372889.913713,86919,5.02087926864624
1556372890.104974,87008,4.828670978546143
1556372890.795927,87393,5.611026287078857
1556372890.89938,87450,4.648085117340088
1556372891.0898,87556,4.150217056274414
1556372891.242053,87621,4.035660266876221
1556372891.349775,87666,4.9346442222595215
1556372891.625642,87817,4.9402923583984375
1556372891.64887,87829,4.140477657318115
1556372891.982284,88029,5.334747314453125
1556372892.083659,88093,4.708806037902832
1556372892.1379032,88124,4.677025318145752
1556372892.1579268,88137,4.210818290710449
1556372892.511265,88374,5.027384281158447
1556372892.6049862,88441,4.682348251342773
1556372892.9512,88674,4.596471786499023
1556372893.0748,88766,3.9750101566314697
1556372893.140835,88815,5.508880615234375
1556372893.311672,88922,4.45448112487793
1556372893.840189,89159,4.723418712615967
1556372893.987256,89262,3.9991588592529297
1556372894.109838,89347,4.768923759460449
1556372894.132687,89363,4.72659969329834
1556372894.844477,89745,4.967040538787842
1556372894.878222,89762,5.295405387878418
1556372895.148462,89873,4.859659671783447
1556372895.200928,89892,3.4297189712524414
1556372895.3501241,89973,4.780437469482422
1556372895.461178,90029,5.36747407913208
1556372895.480474,90035,5.398014545440674
1556372895.9489942,90237,4.957096099853516
1556372896.0941062,90306,4.344806671142578
1556372896.1182091,90319,5.308876991271973
1556372896.389483,90450,6.06997013092041
1556372897.416801,90920,5.504855632781982
1556372897.7431622,91074,4.257391452789307
1556372897.7816992,91094,5.048422813415527
1556372898.1939242,91300,4.316874980926514
1556372898.393811,91398,5.449096202850342
1556372898.4735072,91445,3.991332530975342
1556372898.539604,91474,4.812876224517822
1556372898.788733,91624,5.2452802658081055
1556372898.817795,91644,5.294591903686523
1556372898.822183,91647,4.958889961242676
1556372898.915997,91709,4.960684776306152
1556372898.949614,91732,4.189658164978027
1556372898.95406,91735,4.295900821685791
1556372899.2517052,91936,5.63051176071167
1556372899.356638,92009,3.796314001083374
1556372899.478109,92094,4.43520975112915
1556372899.516839,92120,6.6458420753479
1556372899.697526,92246,5.245112895965576
1556372899.781831,92309,5.036927700042725
1556372900.263527,92646,4.272496223449707
1556372900.380039,92729,4.5801496505737305
1556372900.467284,92788,4.554956912994385
1556372900.47006,92790,4.918727397918701
1556372900.513109,92821,5.713574409484863
1556372900.615863,92892,4.893768787384033
1556372900.9726112,93126,4.439117908477783
1556372901.142292,93223,4.415722846984863
1556372901.5359528,93471,5.798105716705322
1556372901.847625,93673,4.923878192901611
1556372902.184978,93901,5.115573406219482
1556372902.440117,94061,4.283528804779053
1556372902.951209,94380,6.592679977416992
1556372903.005598,94416,4.998007774353027
1556372903.017165,94424,5.757215976715088
1556372903.180817,94536,3.9948811531066895
1556372903.237746,94574,4.182416915893555
1556372903.54914,94784,4.421090126037598
1556372903.701638,94891,5.401150226593018
1556372903.90101,95030,4.206016540527344
1556372903.942045,95057,4.874406337738037
1556372904.165216,95184,4.606539249420166
1556372904.371606,95321,5.076663970947266
1556372904.45723,95377,3.872798204421997
1556372904.506619,95409,3.9095776081085205
1556372904.6095722,95480,4.368041038513184
1556372904.664661,95517,4.458503723144531
1556372905.22124,95860,5.475099086761475
1556372905.357575,95949,5.267239093780518
1556372905.390861,95972,4.877533435821533
1556372905.4845319,96032,4.958008766174316
1556372905.4953,96040,4.630919456481934
1556372905.620685,96124,5.278838634490967
1556372905.8777092,96301,5.324278831481934
1556372906.056789,96381,5.298505783081055
1556372906.278094,96465,5.112268447875977
1556372906.3450692,96505,4.144410133361816
1556372906.3944,96535,3.9214956760406494
1556372906.541156,96600,4.798454284667969
1556372906.624233,96632,4.985757827758789
1556372907.685063,97018,4.434370994567871
1556372907.954644,97156,4.857884883880615
1556372908.087649,97226,4.219622611999512
1556372908.247592,97296,4.374850273132324
1556372908.3345761,97334,5.6307244300842285
1556372908.541002,97416,5.698421955108643
1556372908.62366,97460,4.480656623840332
1556372908.729394,97520,5.004516124725342
1556372908.8665888,97596,5.552295207977295
1556372908.98093,97653,4.766628265380859
1556372909.170918,97742,5.872701168060303
1556372909.282641,97793,4.5969109535217285
1556372909.291531,97796,5.809669017791748
1556372909.4869509,97876,4.587888717651367
1556372909.718925,97986,4.675404071807861
1556372909.7418208,97996,3.797086238861084
1556372910.103839,98139,4.2164812088012695
1556372910.2830899,98212,5.944110870361328
1556372910.7258828,98404,4.704276084899902
1556372910.9039922,98474,4.647368907928467
1556372911.0152378,98523,3.946824789047241
1556372911.053888,98541,4.300034999847412
1556372911.175374,98605,5.501723289489746
1556372911.530484,98754,5.223970413208008
1556372912.020776,98990,4.558280944824219
1556372912.144159,99055,4.184032440185547
1556372912.474303,99270,4.643331527709961
1556372912.82204,99506,4.545018196105957
1556372912.8515441,99527,4.469759464263916
1556372912.9716349,99612,4.273751735687256
1556372912.974171,99614,5.485673904418945
1556372913.412929,99884,5.182741165161133
1556372913.592701,99981,4.772745132446289
1556372913.629576,100000,3.5657243728637695
